"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","trstsci","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","implvdm","gndr","yrbrn","edlvebe","edlvebg","edlvdch","edlvehr","edlvdcz","edlvdee","edlvdfi","edlvdfr","edlvegr","edlvdahu","edlvdis","edlvdie","edlveit","edlvdlt","edlvdme","edlvenl","edlveno","edlvdpt","edlvesi","edlvdsk","educgb1","edubgb2","edagegb","acchome","accwrk","accmove","accoth","accnone","accref","accdk","accna","fampref","famadvs","fampdf","mcclose","mcinter","mccoord","mcpriv","mcmsinf","chldo12","gndro12a","gndro12b","ageo12","hhlio12","closeo12","ttmino12","speako12","scrno12","phoneo12","como12","c19spo12","c19mco12","livpnt","pntmofa","agepnt","hhlipnt","closepnt","ttminpnt","speakpnt","scrnpnt","phonepnt","compnt","c19sppnt","c19mcpnt","stfmjob","trdawrk","jbprtfp","pfmfdjba","dcsfwrka","wrkhome","c19whome","c19wplch","wrklong","wrkresp","c19whacc","mansupp","manhlp","manwrkpl","manspeak","manscrn","manphone","mancom","teamfeel","wrkextra","colprop","colhlp","colspeak","colscrn","colphone","colcom","c19spwrk","c19mcwrk","mcwrkhom","inwds","inwde","inwtm","mode"
"ESS10e03_2",10,"3.2","02.11.2023",71447,"GB",1.1215227,1.26925,4.7942204,6.0850644,0.0001010194,1417,10399,60,4,150,8,8,6,2,2,3,3,3,5,8,7,3,7,4,8,9,1,2,2,2,2,2,2,1,1,1,2,3,7,4,3,7,7,6,4,1,5,2,7,2,4,1,2,2,7,7,7,8,2,4,2,2,2,2,3,8,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,7,3,,,8,1,1970,,,,,,,,,,,,,,,,,,,,,7,9,22,1,1,1,1,0,0,0,0,4,4,4,7,2,5,3,8,1,6,1,14,1,1,6666,1,6,6,4,3,3,1,2,67,2,4,36,6,6,6,6,3,3,8,3,3,1,1,6,55,6,6,6,55,8,2,5,5,7,4,4,55,66,7,2,6,7,6,6,4,3,0,2022-03-19 14:21:00,2022-03-19 15:48:00,74,1
"ESS10e03_2",10,"3.2","02.11.2023",71464,"GB",0.56076133,1.1036249,4.7942204,5.2910213,0.0002020388,1349,10337,90,5,240,4,3,3,2,3,2,3,4,6,8,6,5,6,8,9,6,1,2,2,1,2,2,2,1,2,1,2,4,9,6,7,7,8,9,2,1,5,1,5,2,3,1,2,2,3,7,5,8,6,3,5,1,1,2,3,9,4,1,2,6,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,7,3,,,9,1,1991,,,,,,,,,,,,,,,,,,,,,3,5,16,1,1,1,1,0,0,0,0,5,4,5,9,9,10,6,9,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,54,2,1,0,3,3,2,2,4,1,8,3,2,1,2,3,1,1,5,3,1,10,1,3,4,1,1,1,8,9,6,1,4,1,1,1,5,2,10,2022-01-11 17:28:00,2022-01-11 18:42:00,62,1
"ESS10e03_2",10,"3.2","02.11.2023",71562,"GB",2.2430453,1.3089356,4.7942204,6.2753263,0.0000505097,1450,10387,30,5,180,6,6,4,2,2,2,3,2,0,5,6,1,3,6,7,9,1,1,1,2,1,2,1,1,1,1,2,4,7,4,0,3,3,6,1,1,5,2,8,2,4,2,2,2,9,9,8,8,6,4,3,2,3,3,3,10,7,1,1,6,66,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,9,3,,,10,2,1959,,,,,,,,,,,,,,,,,,,,,1,5,25,1,1,1,1,0,0,0,0,5,5,5,9,8,8,3,9,2,1,6,20,1,1,6666,1,6,3,3,4,3,2,6,90,2,2,0,3,6,7,7,3,3,6,5,4,3,1,6,55,6,1,1,55,10,1,2,3,7,3,3,8,6,6,1,3,6,3,3,3,3,0,2021-10-18 13:36:00,2021-10-18 15:30:00,96,1
"ESS10e03_2",10,"3.2","02.11.2023",71646,"GB",1.1215227,1.5947694,4.7942204,7.645676,0.0001010194,1376,10215,30,5,360,8,8,6,3,4,4,8,2,7,8,9,7,7,8,7,9,3,2,2,2,2,2,2,1,2,2,6,7,10,9,3,9,9,7,3,3,5,4,5,1,3,2,2,2,9,8,9,9,7,6,3,2,1,1,3,9,9,1,1,6,66,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"ES",2018,"SPA","000",1,2,"ES",2,"ES",3,10,4,,,10,1,2000,,,,,,,,,,,,,,,,,,,,,1,11,96,1,1,1,1,0,0,0,0,4,5,5,10,10,10,9,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,57,2,1,4,6,2,2,3,4,3,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-11-18 09:05:00,2021-11-18 09:53:00,36,1
"ESS10e03_2",10,"3.2","02.11.2023",71804,"GB",0.56076133,1.6632773,4.7942204,7.974118,0.0002020388,1400,10388,120,5,600,7,3,8,3,3,3,2,2,4,6,6,5,5,5,6,7,3,2,2,2,2,2,2,2,1,2,6,5,8,6,6,5,4,6,2,1,5,1,5,3,3,1,1,1,6,8,8,8,5,3,2,2,3,2,3,8,2,2,66,1,8,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"JP",2021,"ENG","000",2,2,"JP",2,"JP",3,8,3,,,4,2,1999,,,,,,,,,,,,,,,,,,,,,4,4,96,1,1,1,1,0,0,0,0,5,5,5,8,7,9,6,8,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,50,2,1,14,6,5,5,3,4,3,6,3,3,1,2,6,55,6,55,66,66,9,1,6,7,7,7,6,55,66,55,6,66,66,66,66,55,55,66,2022-03-13 10:06:00,2022-03-13 11:13:00,57,1
"ESS10e03_2",10,"3.2","02.11.2023",71900,"GB",1.682284,1.2517675,4.7942204,6.0012493,0.00006734627,1462,10278,60,3,6666,5,5,4,2,1,2,2,2,5,3,7,3,3,2,4,3,1,2,2,2,2,2,2,2,2,2,6,0,8,0,1,0,4,3,2,1,5,1,5,1,3,8,8,8,3,3,5,8,2,4,5,2,2,2,3,6,5,2,66,2,66,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",8,1,"6666",1,"6666",1,5,3,,,3,2,1956,,,,,,,,,,,,,,,,,,,,,7,7,47,1,1,1,0,0,0,0,0,2,1,1,8,10,7,5,10,3,2,6,45,2,1,0,2,2,2,2,3,3,2,6,90,2,1,0,1,7,1,7,3,3,10,3,3,4,1,6,55,6,2,6,55,10,1,2,3,7,3,2,10,10,1,1,3,3,2,3,3,3,0,2022-08-25 19:05:00,2022-08-25 20:02:00,49,1
"ESS10e03_2",10,"3.2","02.11.2023",71950,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1427,10403,30,5,60,7,7,6,2,3,1,3,1,7,7,6,5,6,0,5,9,1,2,2,2,1,2,1,2,1,1,2,6,7,8,7,9,6,7,2,1,5,2,0,2,3,2,3,2,6,5,3,8,5,4,4,2,2,1,3,10,3,2,66,2,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,8,3,,,10,2,1949,,,,,,,,,,,,,,,,,,,,,6,9,14,1,0,0,1,0,0,0,0,3,2,3,8,7,8,6,9,5,2,6,41,2,2,2,6,1,1,5,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-03-09 13:00:00,2022-03-09 14:16:00,60,1
"ESS10e03_2",10,"3.2","02.11.2023",72042,"GB",0.56076133,1.1690991,4.7942204,5.604919,0.0002020388,1411,10391,30,5,330,7,8,6,2,2,1,2,4,6,9,8,6,6,5,6,8,3,1,2,2,1,2,2,2,1,1,2,5,8,6,5,7,7,7,2,1,5,1,8,4,4,1,1,1,9,8,8,7,5,4,2,2,1,1,3,6,8,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"DE",2005,"ENG","000",1,2,"DE",2,"DE",4,7,3,,,10,1,1980,,,,,,,,,,,,,,,,,,,,,1,2,27,1,1,1,1,0,0,0,0,3,2,4,8,8,9,4,6,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,81,2,2,7,6,5,5,3,3,2,7,3,2,2,2,2,1,1,2,2,1,7,1,4,5,3,6,1,9,8,6,1,4,1,6,1,4,1,10,2022-08-30 10:10:00,2022-08-30 11:17:00,52,1
"ESS10e03_2",10,"3.2","02.11.2023",72072,"GB",1.1215227,0.7431481,4.7942204,3.562816,0.0001010194,1374,10214,60,5,30,6,8,5,2,2,3,2,3,7,9,9,2,2,5,7,9,1,2,2,2,1,2,2,1,2,1,3,8,8,2,2,8,8,9,3,1,5,1,2,2,4,2,2,2,8,10,10,8,3,4,1,2,1,3,3,8,1,2,66,2,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,10,4,,,10,2,1968,,,,,,,,,,,,,,,,,,,,,1,4,22,1,1,1,1,0,0,0,0,3,3,4,8,8,9,8,9,3,2,6,25,2,1,2,6,7,3,3,3,3,1,1,77,2,1,2,6,7,3,3,3,3,1,4,4,3,1,6,55,6,5,5,55,0,3,2,4,7,3,5,2,0,1,1,1,7,4,4,3,3,0,2022-02-07 16:26:00,2022-02-07 17:31:00,50,1
"ESS10e03_2",10,"3.2","02.11.2023",72168,"GB",0.56076133,0.37250456,4.7942204,1.785869,0.0002020388,1496,10157,60,1,6666,5,3,5,1,2,1,1,1,3,0,0,2,2,0,5,7,1,2,2,2,2,2,2,2,2,1,1,7,5,7,7,6,9,9,1,3,3,3,0,1,1,2,3,4,3,1,1,3,6,1,1,1,1,3,3,10,1,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",5,10,5,,,10,1,1946,,,,,,,,,,,,,,,,,,,,,7,11,15,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,6,777,2,2,0,1,7,7,7,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,10,1,2,4,3,1,3,6,55,66,66,55,6,66,66,66,66,66,55,66,55,6,66,66,66,66,66,66,66,2022-03-01 11:09:00,2022-03-01 11:57:00,39,1
"ESS10e03_2",10,"3.2","02.11.2023",72175,"GB",0.56076133,0.46639004,4.7942204,2.2359767,0.0002020388,1462,10278,360,1,6666,5,5,7,4,2,1,1,1,6,7,7,5,5,5,5,5,1,2,2,2,2,2,2,2,2,1,2,5,8,5,5,5,8,8,1,3,5,2,5,1,3,1,1,1,8,7,7,8,5,3,3,2,2,2,3,5,5,1,1,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",55,66,6,,,6,2,1940,,,,,,,,,,,,,,,,,,,,,1,1,15,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,,,,1
"ESS10e03_2",10,"3.2","02.11.2023",72206,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1428,10400,5,5,60,10,77,88,2,3,1,3,1,88,77,8,5,77,77,4,77,1,2,2,2,2,2,2,2,2,1,6,77,10,77,1,5,77,8,2,2,4,2,77,2,2,3,3,1,5,77,77,8,5,77,4,2,3,2,1,10,77,1,2,6,66,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,5,3,,,77,2,1950,,,,,,,,,,,,,,,,,,,,,7,11,17,1,0,0,1,0,0,0,0,1,1,1,10,77,77,77,6,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-12-09 12:11:00,2021-12-09 12:59:00,39,1
"ESS10e03_2",10,"3.2","02.11.2023",72224,"GB",1.1215227,1.1185218,4.7942204,5.36244,0.0001010194,1486,10138,180,5,300,4,7,2,2,1,2,1,4,2,2,2,2,0,2,6,9,1,2,2,2,2,2,2,1,2,2,6,6,3,4,2,5,3,3,2,2,5,2,0,3,4,1,3,3,3,2,5,5,5,4,2,2,1,4,2,10,8,1,2,6,66,0,7,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,2,1,,,9,1,1986,,,,,,,,,,,,,,,,,,,,,1,10,16,1,1,1,1,0,0,0,0,4,4,4,7,2,8,3,8,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,52,2,5,0,7,7,7,7,3,3,3,5,2,1,1,6,3,6,6,3,3,5,2,5,5,7,4,6,55,66,7,1,6,7,4,5,4,3,0,2021-08-31 14:02:00,2021-08-31 14:59:00,43,1
"ESS10e03_2",10,"3.2","02.11.2023",72371,"GB",1.1215227,0.7405214,4.7942204,3.5502229,0.0001010194,1380,10185,90,5,360,8,9,2,2,3,1,2,3,5,4,5,3,3,0,5,5,1,2,2,2,1,2,2,2,2,1,3,5,7,5,6,7,7,5,1,1,5,5,5,2,2,2,2,2,5,5,6,10,3,1,1,2,1,3,2,10,3,2,66,2,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,5,2,,,9,2,1960,,,,,,,,,,,,,,,,,,,,,1,2,16,1,1,1,1,0,0,0,0,4,4,3,8,8,8,10,8,4,1,6,39,2,2,3,5,7,5,4,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,8,4,4,2,1,6,55,6,4,5,55,2,4,6,6,6,6,5,10,7,1,1,2,7,5,5,1,2,6,2021-10-06 11:07:00,2021-10-06 12:08:00,49,1
"ESS10e03_2",10,"3.2","02.11.2023",72554,"GB",1.1215227,0.7482429,4.7942204,3.5872416,0.0001010194,1507,10165,0,5,240,4,4,7,3,2,3,2,3,3,7,8,3,3,3,5,6,1,2,2,2,1,2,2,2,1,2,6,5,8,4,3,6,7,6,2,1,5,2,4,2,4,2,3,2,6,6,5,9,5,1,2,2,2,3,3,8,4,2,66,2,66,5,5,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,8,3,,,9,2,1965,,,,,,,,,,,,,,,,,,,,,5,10,17,1,1,0,0,0,0,0,0,3,4,4,8,8,9,4,8,2,2,6,26,2,2,1,5,7,4,4,2,3,2,6,78,2,3,0,4,7,2,7,4,3,7,3,2,3,1,6,55,6,5,1,55,55,6,66,66,66,66,66,8,7,5,1,5,7,4,7,3,3,0,2021-08-24 10:08:00,2021-08-24 11:30:00,63,1
"ESS10e03_2",10,"3.2","02.11.2023",72614,"GB",1.1215227,0.8394039,4.7942204,4.0242877,0.0001010194,1342,10141,0,5,180,8,7,7,2,1,3,2,3,5,6,8,3,3,7,8,8,3,1,2,2,2,2,2,2,1,8,6,3,9,6,2,7,6,8,2,1,5,2,10,4,4,1,1,1,8,10,10,7,4,5,1,2,1,2,3,6,8,1,1,6,66,8,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,"DE",2002,"ENG","000",1,2,"DE",2,"DE",4,9,4,,,10,2,1975,,,,,,,,,,,,,,,,,,,,,1,2,26,1,1,1,1,0,0,0,0,3,5,4,6,8,6,10,10,1,6,1,14,1,1,6666,1,7,3,6,3,3,1,1,76,2,4,6,6,6,4,7,3,3,8,3,3,3,1,2,1,1,2,5,1,3,3,5,6,6,6,6,9,7,6,1,4,5,5,5,3,2,9,2021-09-15 18:41:00,2021-09-15 20:25:00,66,1
"ESS10e03_2",10,"3.2","02.11.2023",72618,"GB",1.1215227,0.75097245,4.7942204,3.6003275,0.0001010194,1486,10138,120,2,6666,5,6,7,4,2,1,2,3,2,3,3,1,1,1,3,4,1,2,2,2,1,2,2,2,1,2,6,5,9,7,0,7,4,7,2,1,5,1,6,2,3,2,2,2,4,3,6,9,5,1,5,2,1,3,3,7,2,1,2,6,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",2,1,"6666",1,"6666",4,9,5,,,9,2,1955,,,,,,,,,,,,,,,,,,,,,7,9,15,1,0,0,0,0,0,0,0,2,2,2,2,8,2,2,8,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,9,2,2,1,2,6,4,3,6,6,1,9,1,3,4,7,4,4,9,9,1,1,1,7,7,7,3,3,3,2021-08-31 18:27:00,2021-08-31 19:18:00,37,1
"ESS10e03_2",10,"3.2","02.11.2023",72665,"GB",1.1215227,0.9747849,4.7942204,4.6733336,0.0001010194,1447,10137,60,5,360,7,8,8,1,2,3,2,3,3,7,6,2,3,6,6,10,1,1,1,2,1,2,1,1,2,1,2,3,7,2,0,3,5,6,3,1,5,1,5,2,4,1,1,2,8,8,8,7,5,3,4,2,2,1,3,10,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,6,3,,,10,1,1968,,,,,,,,,,,,,,,,,,,,,4,2,16,1,1,1,0,0,0,0,0,4,5,5,8,2,10,7,10,4,1,6,25,2,1,1,5,5,3,4,3,3,3,6,80,2,1,5,6,6,2,6,3,3,2,2,4,1,1,3,1,1,5,6,1,8,1,2,4,6,4,4,7,3,3,1,3,4,4,4,4,3,10,2021-11-18 18:12:00,2021-11-18 19:26:00,60,1
"ESS10e03_2",10,"3.2","02.11.2023",72672,"GB",1.1215227,0.66485727,4.7942204,3.1874723,0.0001010194,1369,10374,10,5,60,7,6,8,2,2,2,2,1,5,4,6,4,4,3,6,8,1,2,2,2,2,2,1,2,1,2,6,6,8,4,5,6,8,5,1,1,5,2,3,2,3,3,3,3,6,8,7,8,6,4,3,2,1,2,2,7,6,2,66,2,66,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,8,3,,,9,2,1955,,,,,,,,,,,,,,,,,,,,,1,5,18,1,0,0,0,0,0,0,0,1,3,3,5,7,6,6,7,2,2,6,41,2,2,4,6,6,4,4,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-07-31 10:59:00,2022-07-31 11:56:00,44,1
"ESS10e03_2",10,"3.2","02.11.2023",72691,"GB",1.1215227,0.9201995,4.7942204,4.411639,0.0001010194,1354,10341,0,1,6666,5,2,2,2,2,2,2,1,5,5,9,5,2,0,7,9,1,1,2,2,1,2,2,2,2,2,6,5,5,2,2,6,8,5,2,2,4,2,3,1,2,2,2,2,5,7,5,5,6,4,3,2,1,3,1,10,0,2,66,1,8,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,5,3,,,10,2,1940,,,,,,,,,,,,,,,,,,,,,7,11,15,0,0,0,0,1,0,0,0,1,1,1,4,4,6,1,9,2,2,6,58,2,1,0,3,7,2,7,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-08-26 16:21:00,2022-08-26 17:12:00,43,1
"ESS10e03_2",10,"3.2","02.11.2023",72713,"GB",1.682284,2.0558622,4.7942204,9.8562565,0.00006734627,1359,10180,120,5,245,6,5,6,2,2,2,1,3,2,6,6,1,1,0,2,4,1,2,2,2,1,2,2,2,2,1,2,6,4,0,5,0,7,8,3,1,5,1,1,2,2,2,2,3,4,5,5,4,3,2,4,1,1,3,3,8,0,1,2,6,66,1,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,1,1,,,10,1,1972,,,,,,,,,,,,,,,,,,,,,1,9,17,1,1,1,0,0,0,0,0,3,4,3,7,10,10,10,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,3,6,77,2,2,0,4,7,4,6,4,2,6,4,5,5,1,6,55,6,2,5,55,0,2,1,2,7,1,7,5,3,1,1,2,7,3,7,3,3,0,2021-09-24 18:14:00,2021-09-24 19:24:00,56,1
"ESS10e03_2",10,"3.2","02.11.2023",72721,"GB",0.56076133,0.3362834,4.7942204,1.6122167,0.0002020388,1485,10147,60,4,180,5,5,5,4,3,2,2,1,2,2,5,2,2,0,0,6,2,2,2,2,2,2,2,2,2,2,6,88,6,2,0,0,3,3,2,1,5,1,5,2,3,4,4,4,0,0,0,6,4,4,2,2,4,3,1,10,5,1,2,6,66,6,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",2,1,"6666",1,"6666",3,7,4,,,88,2,1958,,,,,,,,,,,,,,,,,,,,,5,5,16,1,0,1,1,0,0,0,0,3,3,4,8,8,5,8,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-05-02 17:02:00,2022-05-02 18:04:00,48,1
"ESS10e03_2",10,"3.2","02.11.2023",72737,"GB",0.56076133,0.3362834,4.7942204,1.6122167,0.0002020388,1492,10151,180,5,300,3,5,2,1,2,2,2,1,5,3,3,1,1,0,88,9,1,2,2,2,2,2,2,2,2,1,1,5,8,0,0,6,5,1,2,1,5,1,5,1,3,2,2,3,6,8,8,9,5,4,2,2,2,3,3,10,7,1,1,6,66,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,2,"DM",2,"DM",4,9,4,,,10,2,1966,,,,,,,,,,,,,,,,,,,,,3,5,19,1,1,1,1,0,0,0,0,3,4,5,8,8,8,5,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,9,4,6,6,3,1,1,1,5,5,1,7,1,5,6,4,7,7,10,10,7,3,7,1,3,3,5,1,10,2022-08-07 15:06:00,2022-08-07 16:08:00,50,1
"ESS10e03_2",10,"3.2","02.11.2023",72805,"GB",1.1215227,1.8213063,4.7942204,8.731745,0.0001010194,1482,10298,0,5,300,5,5,5,2,2,3,3,2,4,7,8,3,5,6,5,9,1,2,2,2,2,2,2,2,1,2,6,3,7,3,5,8,7,5,2,1,5,1,5,3,4,2,2,2,8,8,9,5,5,2,2,2,2,1,3,9,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,8,5,,,10,2,1994,,,,,,,,,,,,,,,,,,,,,1,4,22,1,1,1,1,0,0,0,0,5,5,5,7,8,9,6,8,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,62,2,2,0,4,7,4,4,3,3,8,3,3,2,1,6,3,6,1,2,3,5,1,2,2,7,3,4,9,9,3,1,4,7,5,3,3,3,0,2021-10-06 14:08:00,2021-10-06 15:12:00,50,1
"ESS10e03_2",10,"3.2","02.11.2023",72851,"GB",1.1215227,1.8213063,4.7942204,8.731745,0.0001010194,1472,10124,30,5,120,6,5,8,4,2,2,2,1,2,1,8,1,1,1,1,7,1,2,2,2,1,2,2,1,2,2,6,5,9,5,5,5,9,6,2,1,5,1,6,3,3,3,3,3,3,3,2,9,4,4,2,2,2,1,3,8,5,2,66,2,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,6,2,,,6,2,1990,,,,,,,,,,,,,,,,,,,,,3,5,18,1,1,1,1,0,0,0,0,3,5,5,10,10,10,8,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,57,2,1,4,3,3,4,6,2,3,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-11-18 12:04:00,2021-11-18 13:06:00,48,1
"ESS10e03_2",10,"3.2","02.11.2023",72997,"GB",0.56076133,0.36823434,4.7942204,1.7653966,0.0002020388,1373,10377,90,5,180,8,5,8,2,2,1,1,2,5,3,3,3,3,3,3,10,1,2,2,2,1,2,2,1,1,2,6,7,9,5,8,8,5,8,4,2,3,4,3,1,4,3,3,3,4,3,3,10,6,4,4,2,1,1,3,8,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,8,4,,,10,1,1955,,,,,,,,,,,,,,,,,,,,,1,2,25,1,0,1,0,0,0,0,0,4,4,4,10,10,10,8,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-08-08 21:12:00,2022-08-17 17:17:00,29,1
"ESS10e03_2",10,"3.2","02.11.2023",73025,"GB",1.1215227,0.8595067,4.7942204,4.1206646,0.0001010194,1474,10129,600,5,60,8,8,6,2,2,1,2,1,4,7,7,1,4,1,1,3,1,2,2,2,2,2,1,2,2,2,6,88,7,3,4,2,88,8,1,1,5,1,5,2,8,1,8,8,88,6,6,8,6,3,3,2,2,3,2,8,6,1,2,6,66,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,7,3,,,6,2,1964,,,,,,,,,,,,,,,,,,,,,3,9,17,1,1,0,1,0,0,0,0,2,2,4,8,7,9,8,7,2,1,6,34,2,2,0,4,3,2,1,3,3,2,6,79,2,1,0,3,7,1,1,3,3,1,2,2,2,3,1,5,1,55,66,66,55,6,66,66,66,66,66,55,66,55,6,66,66,66,66,66,66,66,2021-10-23 12:58:00,2021-10-23 14:24:00,63,1
